period,duration,depth,prad,teq,insol,steff,slogg,srad,disposition,is_exoplanet,source,transit_depth_ratio,stellar_density,planet_density,irradiation_ratio,semi_major_axis,temp_ratio,radius_ratio,log_period,log_insol
52.6298542,6.118,675.8,3.68,544.0,20.65,5339.0,4.096,1.433,CONFIRMED,1,Kepler,183.64130434782606,6074.459197214804,0.017991986734686046,0.03795955882352941,4.224994219496077,0.10189174002622214,2.5680390788555476,1.7212321668969437,1.3354579006893843
10.290994129,4.28889,9655.7,13.43,996.0,233.08,5803.0,4.134,1.373,CONFIRMED,1,Kepler,718.9650037230083,7222.023970062266,22.872486352516002,0.23401606425702812,2.4175527327815565,0.171635361020162,9.78150036416606,1.012457330436355,2.3693643087812357
14.8783945,7.491,322.8,1.63,692.0,54.19,5822.0,4.557,0.837,CONFIRMED,1,Kepler,198.03680981595093,51469.39745002173,0.019563685542615554,0.0783092485549133,2.317895448066229,0.11885949845413947,1.9474313022700118,1.172556069824823,1.7418603940652635
59.6222627,6.888,993.4,3.63,486.0,13.23,6108.0,4.471,0.997,CONFIRMED,1,Kepler,273.66391184573,29758.40728355122,0.013455596883967929,0.027222222222222224,3.9027242835316285,0.07956777996070727,3.6409227683049146,1.775408453740848,1.1532049000842843
4.9883873,9.059,507.6,3.28,1236.0,550.52,6418.0,4.395,1.171,FALSE POSITIVE,0,Kepler,154.75609756097563,18108.655628701064,1.4180815327620693,0.44540453074433656,1.800966716139923,0.19258335930196324,2.8010247651579845,0.6979601648792864,2.741561266063872
8.19596647,2.824,792.8,2.04,672.0,48.2,4723.0,4.557,0.747,CONFIRMED,1,Kepler,388.62745098039215,64618.78626001422,0.12638343537213428,0.07172619047619049,1.8293926292272233,0.1422824475968664,2.7309236947791167,0.9136001730181075,1.6919651027673603
15.59466045,5.0478,867.7,2.74,718.0,62.88,5900.0,4.5,0.929,CONFIRMED,1,Kepler,316.6788321167883,36641.10581268305,0.08458626376158818,0.08757660167130919,2.437795170667294,0.12169491525423728,2.9494079655543595,1.1929759230946548,1.8053649074664453
56.35407916,3.4449,1037.0,2.59,352.0,3.63,4802.0,4.582,0.701,CONFIRMED,1,Kepler,400.3861003861004,77725.57866997554,0.005470771513319253,0.0103125,3.4057632786288594,0.07330279050395669,3.69472182596291,1.7509253576946482,0.6655809910179531
36.12895451,2.2348,3758.6,53.72,546.0,21.05,5921.0,4.484,0.912,FALSE POSITIVE,0,Kepler,69.96649292628443,36644.62851103204,118.76739296610305,0.038553113553113555,3.205900782649571,0.09221415301469346,58.90350877192982,1.5578553942525664,1.3434085938038574
32.50456309,2.4657,7589.6,10.68,591.0,28.8,6132.0,4.479,0.947,FALSE POSITIVE,0,Kepler,710.6367041198503,33596.96461772933,1.1529888099707748,0.048730964467005075,3.1339935906128322,0.09637964774951076,11.277719112988384,1.5119443328465858,1.4742162640762553
1.332560589,4.2427,566.6,1.4,1086.0,330.32,4489.0,4.662,0.609,FALSE POSITIVE,0,Kepler,404.7142857142858,123812.76280986854,1.5452906528487884,0.30416206261510126,0.9327560739520148,0.24192470483403877,2.2988505747126435,0.12468696469308888,2.520247652686888
31.56904354,2.6364,4229.4,11.18,575.0,25.83,5654.0,4.387,0.998,CANDIDATE,0,Kepler,378.3005366726297,24475.913935774857,1.4021761069065921,0.044921739130434776,3.1583771460952628,0.10169791298195967,11.202404809619239,1.499261424097075,1.428620672671939
9.08590495,2.0718,2121.3,6.28,861.0,130.1,5931.0,4.479,0.866,FALSE POSITIVE,0,Kepler,337.78662420382165,40175.77063435884,3.0001471251233154,0.1511033681765389,1.9889721118286645,0.14516944865958523,7.2517321016166285,0.9583681892355495,2.117602691690084
0.784512952,2.4623,586.0,25.48,1952.0,3432.93,5997.0,4.522,0.904,FALSE POSITIVE,0,Kepler,22.998430141287283,40706.44153981379,26878.0671719082,1.7586731557377049,0.8917768267918401,0.32549608137402036,28.1858407079646,-0.10539988198692819,3.5357914379059734
0.883778461,1.6339,120.1,1.09,1934.0,3316.4,5975.0,4.453,0.949,FALSE POSITIVE,0,Kepler,110.1834862385321,31511.39104266549,1.6580310827705738,1.7147880041365047,0.9430539572352774,0.3236820083682008,1.1485774499473131,-0.053656587049391365,3.52079784032238
2.465024332,1.262,30.7,0.69,1561.0,1406.11,6139.0,4.291,1.194,CONFIRMED,1,Kepler,44.492753623188406,13708.54450768216,0.05406358630158447,0.9007751441383728,1.433095654448315,0.2542759407069555,0.5778894472361809,0.391821210510279,3.1483280494785775
15.86624787,4.25,77.3,1.31,879.0,141.18,6099.0,4.193,1.308,CONFIRMED,1,Kepler,59.00763358778625,9115.58430609886,0.008930287021839312,0.16061433447098977,2.7480670588219853,0.1441219872110182,1.0015290519877675,1.2004742347561814,2.1528385098922187
4.288515468,2.2959,3456.7,76.51,1722.0,2081.57,6378.0,3.878,2.002,FALSE POSITIVE,0,Kepler,45.17971506992549,1883.9607636754713,24352.336948173026,1.208809523809524,2.0476560929865277,0.2699905926622766,38.21678321678322,0.6323069808483048,3.3185996079673292
3.797018259,2.2608,14431.2,10.07,982.0,219.64,5167.0,4.527,0.848,CONFIRMED,1,Kepler,1433.0883813306853,46795.95293246746,70.82768392214258,0.2236659877800407,1.476656606012189,0.1900522546932456,11.875,0.5794426855685249,2.3436842488317744
1.340596782,1.6484,107.5,1.16,1783.0,2393.35,5992.0,4.385,1.125,CONFIRMED,1,Kepler,92.67241379310346,19173.215566083276,0.8685155980644487,1.3423163208076276,1.1467891226903848,0.2975634178905207,1.031111111111111,0.12729817256828468,3.379187634774825
17.42393582,4.929,770.9,3.29,722.0,64.13,6018.0,4.46,0.969,CONFIRMED,1,Kepler,234.3161094224924,30715.13623171363,0.1172992319382115,0.08882271468144044,2.5654093893952488,0.11997341309405118,3.395252837977296,1.2411462627175318,1.8137810781740824
9.8786461,1.8915,1472.7,1.6,393.0,5.65,3609.0,4.843,0.422,CONFIRMED,1,Kepler,920.4375,391178.6090332476,0.0419725247166653,0.014376590330788804,1.609422095508212,0.10889443059019119,3.7914691943127967,0.9946974272201938,0.8228216453031046
44.96407458,4.981,811.6,2.0,379.0,4.89,4827.0,4.615,0.729,CONFIRMED,1,Kepler,405.8,77543.418572773,0.003956932738464018,0.012902374670184695,3.2003518613357747,0.07851667702506733,2.7434842249657065,1.6528656594878244,0.7701152947871016
49.7700907,10.065,3529.2,5.12,455.0,10.16,5774.0,4.567,0.818,CONFIRMED,1,Kepler,689.296875,55143.38128211669,0.054184244030127886,0.02232967032967033,3.4401225335104817,0.07880152407343263,6.25916870415648,1.696968432194166,1.04766419460156
12.7319385,4.4157,11449.0,70.11,1145.0,405.75,7238.0,4.221,1.568,FALSE POSITIVE,0,Kepler,163.30052774211953,6765.624391408241,2125.9391858655845,0.3543668122270742,2.712773473918968,0.15819287095882842,44.713010204081634,1.104894532150101,2.6093275616088962
0.520222869,1.2216,269.5,1.52,2145.0,5038.49,5776.0,4.527,0.889,FALSE POSITIVE,0,Kepler,177.30263157894737,42579.10005877242,12.97633007722527,2.3489463869463867,0.7733279974819899,0.37136426592797783,1.7097862767154106,-0.28381056013283984,3.702386587756463
5.83376197,3.9988,532.9,2.98,1143.0,403.49,6213.0,4.387,1.195,CONFIRMED,1,Kepler,178.82550335570468,17071.205464671486,0.7775912809144855,0.3530096237970254,1.9103174233872364,0.18396909705456302,2.493723849372385,0.7659487050009244,2.6069077892400023
2.42150341,2.965,171.5,1.62,1532.0,1305.04,6213.0,4.387,1.195,CONFIRMED,1,Kepler,105.86419753086419,17071.205464671486,0.7250615476476979,0.8518537859007833,1.425009184297018,0.24657975213262515,1.3556485355648535,0.38408508496345456,3.115956478250886
14.16400071,4.3031,728.1,2.35,694.0,54.95,5440.0,4.438,0.885,CONFIRMED,1,Kepler,309.82978723404256,35003.660147823175,0.06468918909270675,0.07917867435158502,2.3229671600103337,0.1275735294117647,2.6553672316384183,1.1511859398559883,1.747800090864369
0.840594032,1.404,49.8,0.62,1780.0,2368.31,5440.0,4.438,0.885,CANDIDATE,0,Kepler,80.32258064516128,35003.660147823175,0.33728922220253443,1.3305112359550562,0.9061008218817418,0.3272058823529412,0.7005649717514124,-0.07541369769802021,3.374621887435066
6.20920207,2.637,101.9,0.89,914.0,164.98,5440.0,4.438,0.885,CONFIRMED,1,Kepler,114.49438202247191,35003.660147823175,0.018285146015819608,0.18050328227571114,1.7646545006035386,0.16801470588235295,1.0056497175141244,0.7930357935966617,2.2200557602513413
5.48711441,2.93,1328.6,3.24,836.0,115.29,5103.0,4.562,0.787,CONFIRMED,1,Kepler,410.06172839506166,58891.21782420625,1.1296580445546416,0.1379066985645933,1.628444328613556,0.1638252008622379,4.116899618805591,0.7393440156204754,2.0655423705191382
8.29084167,3.613,1033.9,3.21,728.0,66.47,5103.0,4.562,0.787,CONFIRMED,1,Kepler,322.08722741433024,58891.21782420625,0.4811913970030821,0.09130494505494505,1.8686348806384303,0.14266117969821673,4.0787801778907244,0.9185986215131056,1.8291107101552946
3.20539622,2.143,453.6,1.7,1000.0,236.11,5103.0,4.562,0.787,CONFIRMED,1,Kepler,266.82352941176475,58891.21782420625,0.4781710987098237,0.23611000000000001,1.3612946914590236,0.1959631589261219,2.1601016518424396,0.5058817204457842,2.374949870524949
16.73869035,2.398,996.8,2.56,576.0,26.06,5103.0,4.562,0.787,CONFIRMED,1,Kepler,389.375,58891.21782420625,0.05987933176912685,0.04524305555555555,2.3617399135129755,0.1128747795414462,3.252858958068615,1.2237214754004713,1.4323277922616042
5.093938816,3.93144,25026.7,17.19,1137.0,395.38,6197.0,4.449,1.035,FALSE POSITIVE,0,Kepler,1455.8871436881907,26249.395135465842,195.7582984744426,0.3477396657871592,1.7404625839460317,0.18347587542359206,16.608695652173914,0.7070537242881461,2.5981117333289676
13.93291548,2.6239,131.6,1.66,852.0,124.53,6026.0,4.321,1.207,CONFIRMED,1,Kepler,79.27710843373494,14374.258799991563,0.023563524967499097,0.14616197183098592,2.562023393413667,0.14138732160637238,1.3753106876553436,1.1440420025971372,2.098747528824818
2.36436762,3.372,28.4,0.82,1752.0,2228.09,6250.0,4.184,1.543,CONFIRMED,1,Kepler,34.63414634146341,6416.056029752719,0.09863057182966686,1.2717408675799087,1.5394312902110432,0.28032,0.5314322747893714,0.37371500305732,3.348127603569649
20.6654374,3.172,100.4,0.66,487.0,13.35,4830.0,4.605,0.676,CANDIDATE,0,Kepler,152.12121212121212,88126.51743755896,0.0006731976679295564,0.027412731006160162,2.4084100600676774,0.10082815734989647,0.9763313609467456,1.3152446018943318,1.1568519010700111
20.31047472,5.3357,164.6,2.41,931.0,177.81,6065.0,3.97,1.877,CONFIRMED,1,Kepler,68.29875518672199,2648.93593392973,0.033932118812800914,0.19098818474758325,3.365591862828771,0.15350370981038747,1.2839637719765584,1.3077200743583777,2.2523918031812444
69.8347983,8.262,266.6,3.51,765.0,80.97,7732.0,4.075,2.022,CANDIDATE,0,Kepler,75.95441595441596,2906.950907566274,0.008867017858010367,0.10584313725490196,5.207360903728637,0.09893947232281428,1.7359050445103859,1.8440718831353897,1.9136549350866199
2.53475568,4.5716,463.0,2.02,1218.0,519.95,5662.0,4.532,0.806,CONFIRMED,1,Kepler,229.2079207920792,52399.83463062405,1.2828677823798011,0.426888341543514,1.2688892427185006,0.2151183327446132,2.5062034739454093,0.4039361049153642,2.7167960423664437
2.59488443,1.684,592.2,2.36,1014.0,249.92,4748.0,4.526,0.797,CANDIDATE,0,Kepler,250.93220338983053,52854.66897398407,1.9520905927832093,0.24646942800788954,1.2740665505460336,0.21356360572872787,2.961104140526976,0.41411802016869237,2.399535278865297
43.3167427,4.995,987.5,2.42,459.0,10.47,5654.0,4.59,0.774,CONFIRMED,1,Kepler,408.05785123966945,64940.86643335411,0.00755326140433603,0.02281045751633987,3.2245237796047435,0.08118146444994694,3.126614987080103,1.6366557914296767,1.0595634179012676
19.18109525,2.424,865.4,1.72,513.0,16.42,5214.0,4.673,0.587,CANDIDATE,0,Kepler,503.1395348837209,136685.92543059678,0.013830520883896918,0.032007797270955166,2.241319834413554,0.09838895281933256,2.93015332197615,1.2828734019718089,1.2410481506716444
37.590298548,4.3855,19938.9,14.39,573.0,25.53,6147.0,4.463,1.003,FALSE POSITIVE,0,Kepler,1385.608061153579,28866.76614686799,2.108777853172534,0.04455497382198953,3.353195716176091,0.09321620302586628,14.346959122632105,1.5750757749618598,1.423737249982329
31.0033072,5.253,645.2,2.72,616.0,34.03,6090.0,4.447,1.071,CONFIRMED,1,Kepler,237.2058823529412,24401.754772796812,0.02093585322547117,0.0552435064935065,3.214147710462173,0.10114942528735632,2.53968253968254,1.4914080235794678,1.5444401373176924
3.351556891,2.4005,341.9,1.64,1074.0,314.73,5185.0,4.442,0.911,FALSE POSITIVE,0,Kepler,208.47560975609755,33339.81963839344,0.39267961154060277,0.29304469273743017,1.4507357863326222,0.20713596914175506,1.8002195389681668,0.5252465957236793,2.4993158496003303
2.617028373,2.046,499.4,1.57,996.0,233.23,4831.0,4.568,0.724,CONFIRMED,1,Kepler,318.0891719745223,70554.1993109692,0.5650437752575684,0.23416666666666666,1.2374158249425757,0.2061684951355827,2.1685082872928176,0.4178084311498305,2.3696425184052594
1.876406096,1.531,433.8,1.57,1192.0,476.68,5198.0,4.6,0.759,FALSE POSITIVE,0,Kepler,276.30573248407643,69106.11017434993,1.0991204462041435,0.39989932885906043,1.125095886968183,0.229318968834167,2.0685111989459815,0.27332683519755796,2.6791370581737235
6.71425632,3.339,283.5,5.76,1565.0,1416.6,6093.0,3.737,2.623,FALSE POSITIVE,0,Kepler,49.21875,793.2378318651743,4.239080042432243,0.9051757188498402,2.6017490365288456,0.2568521253897916,2.1959588257720166,0.8269979166314989,3.1515537045429753
150.2412582,10.849,2378.5,4.6,327.0,2.72,5604.0,4.451,0.943,CONFIRMED,1,Kepler,517.0652173913044,31767.030099732525,0.004312162029934915,0.008318042813455658,5.213150964269402,0.05835117773019272,4.878048780487805,2.176789211949652,0.5705429398818975
53.44944498,5.3091,3437.0,5.82,486.0,13.23,5919.0,4.485,1.0,CONFIRMED,1,Kepler,590.5498281786942,30549.211132155153,0.06900531683430625,0.027222222222222224,3.766873766651785,0.08210846426761277,5.82,1.7279431998464838,1.1532049000842843
0.466743525,1.3956,796.1,20.43,2197.0,5480.92,5791.0,4.549,0.856,FALSE POSITIVE,0,Kepler,38.96720509055311,48311.71678250216,39142.494232803205,2.4947291761492947,0.7365191141952117,0.37938179934380933,23.86682242990654,-0.33092169818076017,3.738932693404854
1.727177258,2.081,347.4,1.42,1250.0,576.55,5394.0,4.622,0.72,FALSE POSITIVE,0,Kepler,244.64788732394365,80785.79574033918,0.9598231296205303,0.46124,1.0753664157838416,0.2317389692250649,1.972222222222222,0.2373369109437454,2.7615895881903603
7.24022418,2.9153,864.9,2.14,716.0,62.1,4955.0,4.61,0.721,CONFIRMED,1,Kepler,404.1588785046729,78366.3231265162,0.18695508971703997,0.086731843575419,1.7347188302439742,0.1445005045408678,2.9680998613037453,0.8597520135216843,1.8000293592441343
4.64622383,2.5137,446.5,1.82,830.0,112.18,4955.0,4.61,0.721,CONFIRMED,1,Kepler,245.3296703296703,78366.3231265162,0.2792633272647475,0.1351566265060241,1.4962763016861393,0.16750756811301715,2.5242718446601944,0.667100127933516,2.053769689599309
10.29674097,2.7292,1011.8,5.75,1129.0,384.86,6068.0,4.04,1.797,CONFIRMED,1,Kepler,175.96521739130435,3395.50086768365,1.7930977226505498,0.3408857395925598,2.6449407935351292,0.18605800922874094,3.199777406789093,1.0126997875485628,2.5864297599664114
5.93919041,2.285,424.5,3.7,1357.0,801.92,6068.0,4.04,1.797,CONFIRMED,1,Kepler,114.72972972972973,3395.50086768365,1.4359875490420728,0.5909506263817244,2.2017015188529983,0.22363216875411998,2.058987200890373,0.773727248948802,2.9046722759270556
19.74733983,3.4444,480.7,2.62,754.0,76.57,6243.0,4.406,1.149,CONFIRMED,1,Kepler,183.4732824427481,19291.23105182498,0.04611972128169866,0.10155172413793102,2.831019600591437,0.12077526830049655,2.2802436901653613,1.29550859996432,1.8896937914441854
30.360445359,6.0134,21124.7,10.99,459.0,10.47,4939.0,4.541,0.765,CONFIRMED,1,Kepler,1922.174704276615,59385.050440976745,1.4400474463069328,0.02281045751633987,2.8531407132767708,0.09293379226564082,14.366013071895425,1.4823081379591982,1.0595634179012676
4.4096675,2.1418,132.7,1.51,1192.0,476.94,5836.0,4.347,1.166,CONFIRMED,1,Kepler,87.88079470198674,16353.205683704133,0.1770594677049652,0.4001174496644295,1.725976181212156,0.20424948594928033,1.2950257289879932,0.6444058438081408,2.6793733792387515
4.16787814,2.2136,168.1,1.07,962.0,202.48,5251.0,4.541,0.847,CONFIRMED,1,Kepler,157.10280373831773,48443.23969217088,0.07052146210031505,0.21047817047817047,1.522647852506805,0.18320319939059226,1.2632821723730816,0.6199150126189062,2.308521728959317
11.79161234,3.036,415.4,2.41,857.0,127.75,5619.0,4.264,1.199,CONFIRMED,1,Kepler,172.36514522821574,12775.021326142285,0.10067108327503768,0.14906651108518088,2.418043588505154,0.15251824168001424,2.01000834028357,1.071573192922855,2.1097472377132287
20.55848388,1.449,677.3,36.9,624.0,35.76,5578.0,4.484,0.936,FALSE POSITIVE,0,Kepler,18.3550135501355,34789.50925044724,118.87675211489805,0.0573076923076923,2.6797172843376544,0.11186805306561491,39.42307692307692,1.3129910837265317,1.5653755027140737
26.964501,3.792,601.7,2.2,573.0,25.56,5754.0,4.534,0.905,CONFIRMED,1,Kepler,273.5,41754.45713057705,0.014644793997548092,0.044607329842931934,2.9005497730976946,0.09958289885297185,2.430939226519337,1.4307923877262883,1.4242280706959798
7.76845639,3.689,217.8,1.35,841.0,118.09,5447.0,4.481,0.917,CONFIRMED,1,Kepler,161.33333333333334,35996.587279668354,0.040769167314943414,0.14041617122473246,1.9241312330641362,0.15439691573343126,1.4721919302071975,0.8903347320693896,2.075875295259833
2.178154348,3.4874,428.6,22.22,1392.0,886.88,5947.0,4.482,0.881,FALSE POSITIVE,0,Kepler,19.28892889288929,39088.426037822974,2312.3568735081562,0.6371264367816092,1.2426672512745702,0.23406759710778544,25.22133938706016,0.3380886514113147,2.9483542733693078
5.03257009,4.213,439.1,2.53,1047.0,283.49,5970.0,4.521,0.908,CONFIRMED,1,Kepler,173.55731225296444,40255.78528020754,0.6394136441501022,0.2707640878701051,1.6594285595050429,0.17537688442211055,2.7863436123348015,0.7017898321425629,2.4540670052789046
40.4286676,7.102,916.1,2.92,494.0,14.08,5813.0,4.561,0.833,CONFIRMED,1,Kepler,313.7328767123288,52445.71338170904,0.015232447751317296,0.028502024291497976,3.229322932550469,0.08498193703767418,3.505402160864346,1.6066894286079043,1.1784013415337553
21.3588236,5.823,640.1,2.52,691.0,53.89,6170.0,4.472,0.992,CONFIRMED,1,Kepler,254.0079365079365,30128.440726663564,0.035078980614927056,0.07798842257597685,2.7671306641060656,0.1119935170178282,2.5403225806451615,1.3295773289699073,1.7394932307816149
22.0459163,5.22,804.8,3.05,640.0,39.69,5900.0,4.509,0.951,CONFIRMED,1,Kepler,263.8688524590164,35697.59566511579,0.05837719313141936,0.062015625,2.757419803923711,0.10847457627118644,3.207150368033649,1.3433281542289655,1.6094876898532853
49.6456235,23.568,857.5,43.41,648.0,41.57,6273.0,4.129,1.493,FALSE POSITIVE,0,Kepler,19.753513015434233,6037.823098801089,33.19001271339955,0.06415123456790124,4.200621901210684,0.10329985652797705,29.07568653717347,1.695880969375709,1.6291036501771365
17.32670445,4.269,800.0,2.23,535.0,19.38,4955.0,4.61,0.721,CONFIRMED,1,Kepler,358.74439461883406,78366.3231265162,0.036938789061951964,0.03622429906542056,2.3203335026688006,0.10797174571140263,3.0929264909847434,1.2387159674869983,1.3092041796704075
44.8411168,5.902,1051.6,2.75,390.0,5.45,4955.0,4.61,0.721,CONFIRMED,1,Kepler,382.4,78366.3231265162,0.010342969417521967,0.013974358974358975,3.185692808017382,0.07870837537840565,3.8141470180305133,1.651676420471496,0.8095597146352678
1.008917105,1.4577,338.5,1.51,1636.0,1698.88,5708.0,4.578,0.795,FALSE POSITIVE,0,Kepler,224.17218543046357,59877.78722631122,3.382360328039017,1.038435207823961,0.9291251257041623,0.28661527680448495,1.89937106918239,0.0038554850476204584,3.230418264215168
13.75207851,2.8831,1215.6,2.81,556.0,22.57,4802.0,4.616,0.699,CONFIRMED,1,Kepler,432.5978647686832,84536.76967303814,0.1173227606666142,0.040593525179856114,2.12625414344152,0.11578508954602248,4.020028612303291,1.1383683430538103,1.3723595825243238
6.33855946,3.4617,721.7,3.31,1034.0,270.47,6108.0,4.466,1.03,CONFIRMED,1,Kepler,218.03625377643505,27562.9406903887,0.9026156182870596,0.2615764023210832,1.8689998410990178,0.16928618205631957,3.2135922330097086,0.801990568661143,2.4337218429328393
11.30507984,3.989,278.4,1.4,744.0,72.67,5705.0,4.556,0.844,CANDIDATE,0,Kepler,198.85714285714286,50502.75925346219,0.02147023704774669,0.0976747311827957,2.1209903543735393,0.1304119193689746,1.6587677725118484,1.053273633815301,1.8672906698548841
4.59489816,3.1381,109.7,1.85,1319.0,716.65,6056.0,4.217,1.381,CONFIRMED,1,Kepler,59.2972972972973,8641.967781039497,0.29989098088771243,0.5433282789992419,1.8513556519816268,0.2178005284015852,1.3396089790007242,0.6622758902509293,2.8559126891882447
32.2964275,4.561,472.2,1.9,503.0,15.14,5246.0,4.47,0.891,CONFIRMED,1,Kepler,248.5263157894737,37174.45343403336,0.006575849009886048,0.03009940357852883,3.064390187708322,0.09588257720167746,2.132435465768799,1.5091544850913288,1.2079035303860517
2.97041801,2.2369,530.7,1.7,991.0,228.11,5068.0,4.608,0.743,CONFIRMED,1,Kepler,312.1764705882353,73455.17072730564,0.5568158963717943,0.2301816347124117,1.3019734487562975,0.19554064719810577,2.288021534320323,0.4728175694055207,2.3600440453222613
9.9824036,1.09,83.9,1.17,966.0,205.65,6273.0,4.364,1.139,CANDIDATE,0,Kepler,71.70940170940172,17821.84047105993,0.016072644369619082,0.212888198757764,2.2486383662954204,0.15399330463892874,1.0272168568920104,0.9992351249079274,2.3152354096177272
12.681733929,1.6866,5879.1,7.25,601.0,30.84,4976.0,4.577,0.701,CANDIDATE,0,Kepler,810.9103448275863,76835.86132820569,2.369500176468704,0.05131447587354409,2.0715665274952046,0.12077974276527331,10.342368045649073,1.103178637166723,1.5029730590656314
6.814984472,3.05409,23915.3,14.18,836.0,115.58,5465.0,4.566,0.817,FALSE POSITIVE,0,Kepler,1686.5514809590973,55151.316896987264,61.3901862935996,0.1382535885167464,1.7724023168183214,0.15297346752058555,17.356181150550796,0.8334648706281541,2.066624050983426
83.09708021,9.2639,15860.2,13.83,329.0,2.78,5286.0,4.627,0.636,CANDIDATE,0,Kepler,1146.7968185104844,104733.5365614347,0.38308488069680274,0.00844984802431611,3.7527326574155353,0.06223987892546349,21.745283018867923,1.9195857642057377,0.5774917998372253
7.891448838,4.2854,10344.6,12.63,1028.0,263.54,5972.0,4.313,1.237,CONFIRMED,1,Kepler,819.0498812351543,13435.709362718368,32.35165936544058,0.25636186770428016,2.137185152042387,0.17213663764233086,10.21018593371059,0.8971567452352379,2.4224913492099662
0.839961456,1.3008,492.9,1.63,1455.0,1066.37,4932.0,4.618,0.718,CANDIDATE,0,Kepler,302.39263803680984,80491.70215826291,6.138243291093808,0.7329003436426116,0.8448791654803297,0.29501216545012166,2.2701949860724233,-0.07574064230784802,3.0283149921554524
2.578852119,2.3581,334.3,1.63,1230.0,540.56,5743.0,4.553,0.853,CONFIRMED,1,Kepler,205.09202453987731,49102.31156458055,0.6511933181515166,0.43947967479674793,1.3005443198890678,0.21417377677172209,1.9109026963657678,0.4114264387863818,2.7336465795677705
9.04189129,2.789,783.4,3.24,729.0,66.83,5237.0,4.572,0.826,FALSE POSITIVE,0,Kepler,241.7901234567901,54706.622803047554,0.41602216344734094,0.09167352537722907,1.954698484212765,0.13920183311055948,3.922518159806296,0.9562592812387598,1.831421817065022
30.22910274,6.6751,443.4,3.49,755.0,76.88,6325.0,4.188,1.518,CONFIRMED,1,Kepler,127.04871060171918,6690.467368953143,0.04651850698762772,0.10182781456953642,3.5801317523611784,0.11936758893280633,2.2990777338603428,1.4804252566435816,1.891425942847994
0.798200403,1.8261,396.8,24.03,2128.0,4875.01,6258.0,4.449,1.031,FALSE POSITIVE,0,Kepler,16.512692467748646,26453.471297619948,21778.974528555304,2.290888157894737,0.9371092024016262,0.3400447427293065,23.307468477206598,-0.09788805728284997,3.6880645876232037
3.479425638,3.4479,19550.0,12.86,1166.0,435.85,5907.0,4.519,0.878,FALSE POSITIVE,0,Kepler,1520.2177293934683,42855.934360658015,175.67412024362216,0.37379931389365356,1.450999819379437,0.1973929236499069,14.646924829157175,0.5415075592240891,2.64033234004778
2.92878704,4.634,549.4,22.76,1239.0,556.77,5955.0,4.534,0.883,FALSE POSITIVE,0,Kepler,24.138840070298766,43861.00644150536,1374.4887354439322,0.4493704600484261,1.3726173977870026,0.20806045340050378,25.775764439411102,0.46668779410724326,2.7464551517643216
9.80321143,4.4617,813.4,2.99,896.0,152.12,6170.0,4.472,0.992,CONFIRMED,1,Kepler,272.0401337792642,30128.440726663564,0.27814856664107046,0.16977678571428573,2.1344861795766596,0.14521880064829823,3.0141129032258065,0.9913683693514166,2.185031920432768
24.81097206,3.2245,2090.8,4.22,631.0,37.43,6086.0,4.511,0.921,CONFIRMED,1,Kepler,495.4502369668247,38236.72957913486,0.12208148222852257,0.059318541996830426,2.8377086452207325,0.10368057837660204,4.581976112920738,1.3946437796701994,1.5846703844643488
7.136922,2.8005,221.6,1.38,956.0,197.05,6086.0,4.511,0.921,CANDIDATE,0,Kepler,160.57971014492753,38236.72957913486,0.05159591973999063,0.2061192468619247,1.8732260709162691,0.15708182714426552,1.4983713355048858,0.8535109503432116,2.2967748467403117
4.8538404,3.198,196.4,1.72,1052.0,288.7,5778.0,4.483,0.968,CONFIRMED,1,Kepler,114.18604651162791,32452.584199297744,0.21598040762455492,0.2744296577946768,1.6748925461267878,0.1820699203876774,1.7768595041322315,0.6860854921156414,2.4619484952037616
11.04605365,4.799,308.3,1.8,869.0,134.66,6093.0,4.429,1.025,CONFIRMED,1,Kepler,171.27777777777777,25559.495021139886,0.047797283953688936,0.1549597238204833,2.245485928530317,0.14262268176596093,1.75609756097561,1.0432071482342427,2.1324518127290033
2.621706694,1.941,4572.0,34.68,1288.0,648.75,5749.0,4.436,0.881,FALSE POSITIVE,0,Kepler,131.83391003460207,35159.9446868374,6068.3281907444,0.5036878881987578,1.3218636816338187,0.22403896329796485,39.364358683314414,0.41858410295189524,2.81274628817305
3.72020708,1.892,156.9,0.99,954.0,195.7,5017.0,4.516,0.797,CONFIRMED,1,Kepler,158.4848484848485,51651.54982267553,0.07010860955006022,0.20513626834381551,1.4366196821461195,0.1901534781742077,1.2421580928481806,0.5705671149351907,2.2938043599193367
12.264867364,4.7366,11310.9,28.29,1077.0,317.89,5372.0,3.81,2.344,FALSE POSITIVE,0,Kepler,399.81972428419937,1175.1269471591393,150.51269443090163,0.29516248839368614,3.0634219589741822,0.20048399106478035,12.069112627986348,1.0886628559753952,2.5036409005132225
8.689301216,2.563,1117.0,2.92,782.0,88.24,5211.0,4.447,0.895,CONFIRMED,1,Kepler,382.5342465753425,34942.49642188899,0.3297454788265503,0.1128388746803069,1.9812348679163905,0.15006716561120706,3.2625698324022343,0.9389848523706918,1.9505595616118
20.99757968,2.454,1131.8,2.97,582.0,27.2,5211.0,4.447,0.895,CONFIRMED,1,Kepler,381.07744107744105,34942.49642188899,0.059419757085337394,0.04673539518900344,2.6586678941435284,0.11168681635002879,3.3184357541899443,1.3221692379625714,1.4502491083193612
